        24,         0,         8,         0,         0,         3,         0,         0,         2,         4
         0,        26,         1,         9,         1,        11,         1,         2,         6,         2
         3,         0,        13,         1,         0,         0,         1,         0,         0,         1
         0,         0,         1,        13,         0,         4,         0,         8,         1,         1
         1,         0,         0,         0,        23,         4,         5,         1,         2,         4
         0,         0,         0,         1,         2,         5,         1,         4,         0,         4
         0,         0,         0,         1,         5,         2,        23,         0,         0,         1
         0,         0,         0,         1,         0,         0,         0,        26,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,        19,         1
         0,         0,         0,         0,         3,         1,         0,         1,         2,        10
