        26,         0,         6,         0,         0,         7,         2,         0,        15,         3
         0,        26,         2,        20,         0,        16,         2,         7,        16,         8
         2,         0,        12,         1,         0,         0,         0,         0,         0,         0
         0,         0,         2,         4,         0,         2,         0,         4,         1,         0
         0,         0,         0,         0,        21,         3,        11,         0,         0,         6
         0,         0,         1,         0,         8,         2,         0,        14,         0,        10
         0,         0,         0,         1,         5,         0,        16,         0,         0,         1
         0,         0,         0,         0,         0,         0,         0,        17,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
