         2,         1,        11,         2,         0,        14,         3,         1,         9,         6
         1,         2,         3,        20,         0,         6,         0,         9,        13,         2
         1,         0,         0,         0,         1,         2,         1,         1,         0,         0
         0,         2,         0,         0,         1,         2,         0,         0,         1,         0
         6,         2,         5,         0,         6,         4,        14,         2,         0,         5
        14,         4,         0,         1,         3,         1,         5,        18,         8,         8
         4,         0,         3,         1,         9,         0,         7,         2,         0,         3
         0,         0,         1,         1,         3,         1,         1,         7,         0,         3
         0,        15,         0,         0,         0,         0,         0,         1,         1,         0
         0,         0,         0,         1,        11,         0,         0,         1,         0,         1
