        24,         0,         8,         0,         0,         3,         0,         0,         2,         3
         0,        26,         1,         9,         1,        10,         1,         2,         6,         2
         3,         0,        13,         1,         0,         0,         1,         0,         0,         1
         0,         0,         1,        12,         0,         3,         0,         7,         1,         1
         1,         0,         0,         0,        23,         4,         5,         1,         2,         5
         0,         0,         0,         2,         2,         5,         1,         4,         0,         3
         0,         0,         0,         1,         5,         2,        23,         0,         0,         1
         0,         0,         0,         1,         0,         1,         0,        27,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,        19,         1
         0,         0,         0,         0,         3,         2,         0,         1,         2,        11
