        28,         0,         1,         0,         2,         1,         0,         1,         3,         2
         0,        25,         1,         3,         0,         3,         0,         0,         2,         1
         0,         0,        20,         0,         0,         0,         0,         0,         1,         0
         0,         0,         0,        19,         0,         0,         0,         3,         0,         1
         0,         0,         0,         0,        25,         1,         4,         1,         0,         3
         0,         0,         0,         1,         2,        25,         0,         1,         0,         5
         0,         0,         1,         1,         2,         0,        26,         0,         0,         0
         0,         0,         0,         1,         0,         0,         0,        35,         0,         0
         0,         1,         0,         0,         0,         0,         0,         0,        26,         0
         0,         0,         0,         1,         3,         0,         1,         1,         0,        16
