        10,        20,        11,        14,         1,         7,         3,         4,        20,         6
         0,         0,         0,         1,         0,         0,         0,         0,         0,         2
         0,         0,         0,         0,         0,         1,         0,         0,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        17,         3,        11,         5,        28,        16,        24,        20,         1,        11
         0,         0,         0,         3,         0,         1,         0,        14,         0,         0
         0,         0,         0,         0,         1,         0,         2,         0,         0,         0
         0,         0,         0,         0,         0,         0,         0,         1,         0,         0
         0,         1,         0,         1,         1,         2,         0,         1,         8,         4
         1,         2,         1,         2,         3,         3,         2,         2,         3,         5
