        25,         1,         1,         0,         1,         0,         1,         1,         3,         3
         1,        25,         0,         2,         0,         3,         0,         0,         1,         6
         1,         0,        16,         0,         0,         0,         0,         0,         1,         0
         0,         0,         3,        23,         0,         0,         0,         3,         0,         0
         1,         0,         0,         0,        24,         1,         2,         0,         0,         1
         0,         0,         0,         0,         5,        24,         0,         2,         0,         2
         0,         0,         1,         0,         1,         1,        27,         0,         0,         0
         0,         0,         0,         0,         0,         1,         0,        35,         0,         0
         0,         0,         1,         0,         0,         0,         1,         0,        27,         3
         0,         0,         1,         1,         3,         0,         0,         1,         0,        13
