        27,         1,         1,         0,         0,         3,         1,         0,         2,         3
         0,        23,         1,         0,         0,         1,         0,         0,         2,         0
         0,         0,        19,         4,         0,         0,         1,         2,         2,         2
         0,         0,         0,        19,         0,         0,         0,         2,         0,         0
         0,         0,         0,         0,        28,         0,         4,         0,         0,         0
         0,         2,         0,         1,         1,        24,         0,         1,         0,         1
         0,         0,         1,         1,         1,         1,        25,         2,         0,         0
         0,         0,         0,         0,         0,         1,         0,        34,         0,         1
         1,         0,         0,         0,         0,         0,         0,         0,        25,         1
         0,         0,         1,         1,         4,         0,         0,         1,         1,        20
